file_name,abstimmungstag,polarity,subjectivity
18770415_Amtsblatt.pdf,1877.04.15,-0.008664349553128104,0.006934789804700431
18851025_Amtsblatt.pdf,1885.10.25,0.0049512987012987,0.002435064935064935
18940304_Volksabstimmung.pdf,1894.03.04,0.07518939393939394,0.005681818181818182
19910303_Zeitung.pdf,1991.03.03,0.04635416666666666,0.04967447916666667
18850329_Volksabstimmung.pdf,1885.03.29,0.09883074935400517,0.010981912144702842
19911208_Zeitung.pdf,1991.12.08,0.06973684210526315,0.015037593984962405
19271023_Amtsblatt.pdf,1927.10.23,-0.009569661365047527,0.010397860247408894
19330312_Volksabstimmung.pdf,1933.03.12,0.04158683473389355,0.011764705882352941
19881204_Volksabstimmung.pdf,1988.12.04,-0.05405405405405406,0.0
18700522_Volksabstimmung.pdf,1870.05.22,0.0,0.0
